gene_id	ESN
ENSG00000075142	10044
ENSG00000075151	10227
ENSG00000075188	6850
ENSG00000075213	4039
ENSG00000075218	16755
ENSG00000075223	1787
ENSG00000075234	16842
ENSG00000075239	1436
ENSG00000075240	16093
ENSG00000075275	17160
ENSG00000075290	933
ENSG00000075292	5536
ENSG00000075303	7271
ENSG00000075336	11007
ENSG00000075340	13742
ENSG00000075388	14259
ENSG00000075391	11120
ENSG00000075407	197
ENSG00000075413	2629
ENSG00000075415	4952
ENSG00000075420	17215
ENSG00000075426	6314
ENSG00000075429	5680
ENSG00000075461	8088
ENSG00000075539	6667
ENSG00000075568	174
ENSG00000075618	16644
ENSG00000075624	16819
ENSG00000075643	12147
ENSG00000075651	11904
ENSG00000075673	7186
ENSG00000075702	3027
ENSG00000075711	4280
ENSG00000075785	3566
ENSG00000075790	1909
ENSG00000075826	794
ENSG00000075856	10932
ENSG00000075884	9460
ENSG00000075886	1637
ENSG00000075891	1761
ENSG00000075914	10298
ENSG00000075945	14421
ENSG00000075975	12740
ENSG00000076003	8181
ENSG00000076043	12835
ENSG00000076053	13861
ENSG00000076067	13010
ENSG00000076108	11417
ENSG00000076201	490
ENSG00000076242	3400
ENSG00000076248	5426
ENSG00000076258	6216
ENSG00000076321	2827
ENSG00000076351	442
ENSG00000076356	13593
ENSG00000076382	450
ENSG00000076513	4506
ENSG00000076554	6801
ENSG00000076555	6108
ENSG00000076604	1552
ENSG00000076641	7037
ENSG00000076650	12105
ENSG00000076662	6194
ENSG00000076685	2204
ENSG00000076706	7881
ENSG00000076826	15042
ENSG00000076864	15839
ENSG00000076924	14809
ENSG00000076928	2006
ENSG00000076944	14111
ENSG00000076984	14763
ENSG00000077009	11731
ENSG00000077044	5410
ENSG00000077063	5610
ENSG00000077080	6173
ENSG00000077092	8843
ENSG00000077097	5958
ENSG00000077147	8138
ENSG00000077150	698
ENSG00000077152	4122
ENSG00000077157	4679
ENSG00000077232	1339
ENSG00000077235	7534
ENSG00000077238	6488
ENSG00000077254	10515
ENSG00000077312	7924
ENSG00000077327	7215
ENSG00000077348	2783
ENSG00000077380	4050
ENSG00000077420	9485
ENSG00000077454	7470
ENSG00000077458	14692
ENSG00000077463	9822
ENSG00000077498	13865
ENSG00000077514	1789
ENSG00000077522	14371
ENSG00000077549	8544
ENSG00000077585	16247
ENSG00000077684	7466
ENSG00000077782	6013
ENSG00000077935	14970
ENSG00000077942	13978
ENSG00000077943	4214
ENSG00000077984	11989
ENSG00000078018	11549
ENSG00000078043	3115
ENSG00000078053	11174
ENSG00000078070	13735
ENSG00000078081	13197
ENSG00000078098	10522
ENSG00000078114	16463
ENSG00000078124	6055
ENSG00000078140	6854
ENSG00000078142	10707
ENSG00000078177	10010
ENSG00000078237	13313
ENSG00000078246	17302
ENSG00000078269	5760
ENSG00000078295	10583
ENSG00000078304	5461
ENSG00000078328	14801
ENSG00000078369	1640
ENSG00000078399	14484
ENSG00000078401	12549
ENSG00000078403	17498
ENSG00000078487	11419
ENSG00000078549	14221
ENSG00000078579	14677
ENSG00000078618	7010
ENSG00000078668	9407
ENSG00000078674	16882
ENSG00000078687	15952
ENSG00000078699	11996
ENSG00000078725	12536
ENSG00000078747	2130
ENSG00000078795	4946
ENSG00000078804	3069
ENSG00000078814	12130
ENSG00000078898	15640
ENSG00000078900	12823
ENSG00000078902	1935
ENSG00000078967	1725
ENSG00000079101	4665
ENSG00000079102	6542
ENSG00000079112	6164
ENSG00000079150	10520
ENSG00000079156	6297
ENSG00000079215	2483
ENSG00000079246	13515
ENSG00000079257	4498
ENSG00000079263	6467
ENSG00000079277	3508
ENSG00000079308	12812
ENSG00000079313	11458
ENSG00000079332	12994
ENSG00000079335	14542
ENSG00000079337	10134
ENSG00000079385	931
ENSG00000079387	12773
ENSG00000079393	9668
ENSG00000079435	1066
ENSG00000079459	17447
ENSG00000079557	9571
ENSG00000079616	12448
ENSG00000079689	13819
ENSG00000079691	12606
ENSG00000079739	2230
ENSG00000079785	2970
ENSG00000079805	4245
ENSG00000079819	13685
ENSG00000079841	11789
ENSG00000079931	7560
ENSG00000079950	8739
ENSG00000079999	3599
ENSG00000080007	4116
ENSG00000080031	16848
ENSG00000080166	13101
ENSG00000080189	5606
ENSG00000080200	1716
ENSG00000080224	4883
ENSG00000080293	11147
ENSG00000080298	17080
ENSG00000080345	13137
ENSG00000080371	2719
ENSG00000080493	8351
ENSG00000080503	17056
ENSG00000080511	9557
ENSG00000080546	1808
ENSG00000080573	9023
ENSG00000080603	15091
ENSG00000080608	17413
ENSG00000080618	3947
ENSG00000080644	6075
ENSG00000080709	4752
ENSG00000080802	11112
ENSG00000080815	7259
ENSG00000080819	1178
ENSG00000080822	1978
ENSG00000080823	2837
ENSG00000080824	3138
ENSG00000080839	4754
ENSG00000080854	5620
ENSG00000080910	15851
ENSG00000080986	7886
ENSG00000081014	5622
ENSG00000081019	6825
ENSG00000081026	2747
ENSG00000081041	12406
ENSG00000081051	10144
ENSG00000081052	4295
ENSG00000081059	7843
ENSG00000081087	5242
ENSG00000081138	8338
ENSG00000081148	69
ENSG00000081154	68
ENSG00000081177	13174
ENSG00000081181	569
ENSG00000081189	631
ENSG00000081237	10897
ENSG00000081248	13750
ENSG00000081277	14656
ENSG00000081307	7611
ENSG00000081320	12673
ENSG00000081377	3930
ENSG00000081386	2293
ENSG00000081479	10791
ENSG00000081665	8661
ENSG00000081692	6607
ENSG00000081721	11498
ENSG00000081760	12866
ENSG00000081791	13881
ENSG00000081800	11404
ENSG00000081803	8736
ENSG00000081818	6485
ENSG00000081842	927
ENSG00000081853	8664
ENSG00000081870	14447
ENSG00000081913	6569
ENSG00000081923	11942
ENSG00000081985	3845
ENSG00000082014	17237
ENSG00000082068	2107
ENSG00000082074	3671
ENSG00000082126	13548
ENSG00000082146	2935
ENSG00000082153	1068
ENSG00000082175	11566
ENSG00000082196	16139
ENSG00000082212	4515
ENSG00000082213	12864
ENSG00000082258	1571
ENSG00000082269	1352
ENSG00000082293	2156
ENSG00000082397	16202
ENSG00000082438	11148
ENSG00000082482	8110
ENSG00000082497	16377
ENSG00000082512	14036
ENSG00000082515	6455
ENSG00000082516	6052
ENSG00000082556	7823
ENSG00000082641	5665
ENSG00000082684	7444
ENSG00000082701	996
ENSG00000082781	15524
ENSG00000082805	12906
ENSG00000082898	7802
ENSG00000082996	5670
ENSG00000083067	7094
ENSG00000083093	2671
ENSG00000083097	6289
ENSG00000083099	2824
ENSG00000083123	10818
ENSG00000083168	14694
ENSG00000083223	7572
ENSG00000083290	571
ENSG00000083307	8236
ENSG00000083312	13377
ENSG00000083444	8163
ENSG00000083454	1098
ENSG00000083457	694
ENSG00000083520	9698
ENSG00000083535	9410
ENSG00000083544	8704
ENSG00000083635	9437
ENSG00000083642	3558
ENSG00000083720	15167
ENSG00000083782	16005
ENSG00000083799	12661
ENSG00000083814	8853
ENSG00000083817	9533
ENSG00000083828	9563
ENSG00000083844	10507
ENSG00000083857	15125
ENSG00000083937	555
ENSG00000084070	688
ENSG00000084072	2118
ENSG00000084073	429
ENSG00000084090	10083
ENSG00000084092	11525
ENSG00000084093	10322
ENSG00000084110	10765
ENSG00000084112	12753
ENSG00000084207	7635
ENSG00000084234	11482
ENSG00000084453	7118
ENSG00000084463	9224
ENSG00000084623	945
ENSG00000084628	1994
ENSG00000084636	1979
ENSG00000084652	1213
ENSG00000084674	10020
ENSG00000084676	4566
ENSG00000084693	11782
ENSG00000084710	2389
ENSG00000084731	6565
ENSG00000084733	10396
ENSG00000084734	1043
ENSG00000084754	15003
ENSG00000084764	14434
ENSG00000084774	4939
ENSG00000085063	6624
ENSG00000085117	13135
ENSG00000085231	14643
ENSG00000085265	12535
ENSG00000085274	10878
ENSG00000085276	15138
ENSG00000085365	6392
ENSG00000085377	4831
ENSG00000085382	6317
ENSG00000085415	4277
ENSG00000085433	10259
ENSG00000085449	13501
ENSG00000085465	7478
ENSG00000085491	11350
ENSG00000085511	11365
ENSG00000085514	9284
ENSG00000085552	10321
ENSG00000085563	5193
ENSG00000085644	15651
ENSG00000085662	16358
ENSG00000085719	4009
ENSG00000085721	263
ENSG00000085733	10314
ENSG00000085741	4364
ENSG00000085760	12371
ENSG00000085788	8312
ENSG00000085831	9161
ENSG00000085832	9259
ENSG00000085840	3898
ENSG00000085871	6935
ENSG00000085872	6427
ENSG00000085978	3726
ENSG00000085982	4576
ENSG00000085998	1432
ENSG00000085999	1885
ENSG00000086015	2534
ENSG00000086061	5367
ENSG00000086062	5739
ENSG00000086065	7626
ENSG00000086102	7948
ENSG00000086159	469
ENSG00000086189	8624
ENSG00000086200	6707
ENSG00000086205	17452
ENSG00000086232	15856
ENSG00000086288	5561
ENSG00000086289	5310
ENSG00000086300	11413
ENSG00000086475	16608
ENSG00000086504	5405
ENSG00000086544	9008
ENSG00000086548	2192
ENSG00000086570	7575
ENSG00000086589	11737
ENSG00000086598	13285
ENSG00000086619	16593
ENSG00000086666	17008
ENSG00000086696	11318
ENSG00000086730	4472
ENSG00000086827	11250
ENSG00000086848	2347
ENSG00000086967	5516
ENSG00000086991	13810
ENSG00000087008	8355
ENSG00000087053	13950
ENSG00000087074	6168
ENSG00000087076	11638
ENSG00000087085	7168
ENSG00000087086	2959
ENSG00000087088	3004
ENSG00000087095	3079
ENSG00000087111	377
ENSG00000087116	13188
ENSG00000087128	17286
ENSG00000087152	3790
ENSG00000087157	13611
ENSG00000087191	3365
ENSG00000087206	2984
ENSG00000087237	7173
ENSG00000087245	11448
ENSG00000087250	2890
ENSG00000087253	12218
ENSG00000087258	2308
ENSG00000087263	1849
ENSG00000087266	13163
ENSG00000087269	10944
ENSG00000087274	11925
ENSG00000087299	13193
ENSG00000087301	8227
ENSG00000087302	14680
ENSG00000087303	13372
ENSG00000087338	2254
ENSG00000087365	11583
ENSG00000087448	10760
ENSG00000087460	9916
ENSG00000087470	17236
ENSG00000087494	9578
ENSG00000087495	9249
ENSG00000087502	2842
ENSG00000087510	14191
ENSG00000087586	9041
ENSG00000087589	10410
ENSG00000087884	2161
ENSG00000087903	11358
ENSG00000087995	5867
ENSG00000088002	16641
ENSG00000088035	3070
ENSG00000088038	16111
ENSG00000088053	17105
ENSG00000088179	2340
ENSG00000088205	8722
ENSG00000088247	11322
ENSG00000088256	8480
ENSG00000088280	11481
ENSG00000088298	12434
ENSG00000088305	11617
ENSG00000088320	15870
ENSG00000088325	10157
ENSG00000088356	2695
ENSG00000088367	5564
ENSG00000088386	9466
ENSG00000088387	6711
ENSG00000088448	16017
ENSG00000088451	12431
ENSG00000088538	10652
ENSG00000088543	11833
ENSG00000088682	12827
ENSG00000088726	14945
ENSG00000088727	599
ENSG00000088756	15616
ENSG00000088766	12890
ENSG00000088808	1163
ENSG00000088812	9385
ENSG00000088826	15088
ENSG00000088827	13262
ENSG00000088832	16472
ENSG00000088833	16103
ENSG00000088836	8834
ENSG00000088854	8413
ENSG00000088876	12506
ENSG00000088881	12548
ENSG00000088882	10543
ENSG00000088888	16069
ENSG00000088899	7622
ENSG00000088926	16880
ENSG00000088930	10106
ENSG00000088970	8408
ENSG00000088986	1675
ENSG00000088992	14737
ENSG00000089006	9398
ENSG00000089009	2667
ENSG00000089012	15343
ENSG00000089022	550
ENSG00000089041	4917
ENSG00000089048	11140
ENSG00000089050	9759
ENSG00000089053	6257
ENSG00000089057	13646
ENSG00000089060	2781
ENSG00000089063	15433
ENSG00000089091	5960
ENSG00000089094	5869
ENSG00000089101	7624
ENSG00000089116	3619
ENSG00000089123	15005
ENSG00000089127	4282
ENSG00000089154	5700
ENSG00000089157	5552
ENSG00000089159	4514
ENSG00000089163	3212
ENSG00000089169	4838
ENSG00000089177	16734
ENSG00000089195	12995
ENSG00000089199	12575
ENSG00000089220	9787
ENSG00000089225	10802
ENSG00000089234	757
ENSG00000089248	988
ENSG00000089250	13536
ENSG00000089280	8017
ENSG00000089327	13080
ENSG00000089335	13254
ENSG00000089351	14741
ENSG00000089356	13676
ENSG00000089486	9820
ENSG00000089505	3418
ENSG00000089558	7988
ENSG00000089597	5046
ENSG00000089639	4436
ENSG00000089685	14541
ENSG00000089692	6789
ENSG00000089693	7309
ENSG00000089723	3977
ENSG00000089737	3995
ENSG00000089775	16555
ENSG00000089818	6492
ENSG00000089847	9894
ENSG00000089876	15577
ENSG00000089902	3962
ENSG00000089916	9937
ENSG00000090006	10703
ENSG00000090013	3529
ENSG00000090020	2333
ENSG00000090054	6135
ENSG00000090060	6002
ENSG00000090061	7100
ENSG00000090097	83
ENSG00000090104	2288
ENSG00000090263	14767
ENSG00000090266	16052
ENSG00000090273	2899
ENSG00000090316	4753
ENSG00000090339	6822
ENSG00000090372	1931
ENSG00000090376	11798
ENSG00000090382	15744
ENSG00000090402	13793
ENSG00000090432	15080
ENSG00000090447	9107
ENSG00000090470	1451
ENSG00000090487	849
ENSG00000090512	16456
ENSG00000090520	15908
ENSG00000090530	12655
ENSG00000090534	8857
ENSG00000090539	8635
ENSG00000090554	1544
ENSG00000090565	5307
ENSG00000090581	15874
ENSG00000090621	3374
ENSG00000090659	14520
ENSG00000090661	11356
ENSG00000090674	16018
ENSG00000090686	17193
ENSG00000090857	8005
ENSG00000090861	11379
ENSG00000090863	3401
ENSG00000090905	11101
ENSG00000090924	2952
ENSG00000090932	1743
ENSG00000090971	17148
ENSG00000090975	1284
ENSG00000090989	4287
ENSG00000091009	2964
ENSG00000091010	2774
ENSG00000091039	2140
ENSG00000091073	13113
ENSG00000091106	9850
ENSG00000091127	5369
ENSG00000091128	9227
ENSG00000091129	13672
ENSG00000091136	6532
ENSG00000091137	2402
ENSG00000091138	3073
ENSG00000091140	5320
ENSG00000091157	11770
ENSG00000091164	8586
ENSG00000091181	16150
ENSG00000091317	13583
ENSG00000091409	8453
ENSG00000091428	12055
ENSG00000091436	15429
ENSG00000091483	7936
ENSG00000091490	14085
ENSG00000091513	3891
ENSG00000091527	3750
ENSG00000091536	873
ENSG00000091542	714
ENSG00000091583	9235
ENSG00000091592	14197
ENSG00000091622	14253
ENSG00000091640	4598
ENSG00000091651	11251
ENSG00000091656	5752
ENSG00000091664	7712
ENSG00000091704	10384
ENSG00000091732	14093
ENSG00000091831	17389
ENSG00000091844	12154
ENSG00000091879	10184
ENSG00000091947	2674
ENSG00000091972	15179
ENSG00000091986	12266
ENSG00000092009	14480
ENSG00000092010	12429
ENSG00000092020	7476
ENSG00000092036	17309
ENSG00000092051	16234
ENSG00000092054	16533
ENSG00000092067	17308
ENSG00000092068	16966
ENSG00000092094	11784
ENSG00000092096	16914
ENSG00000092098	13344
ENSG00000092108	1369
ENSG00000092140	1723
ENSG00000092148	2022
ENSG00000092199	9968
ENSG00000092200	7872
ENSG00000092201	8108
ENSG00000092203	8575
ENSG00000092208	13576
ENSG00000092295	12359
ENSG00000092330	13033
ENSG00000092345	8043
ENSG00000092421	6537
ENSG00000092439	3759
ENSG00000092445	3806
ENSG00000092470	3826
ENSG00000092529	9266
ENSG00000092531	9994
ENSG00000092607	16876
ENSG00000092621	10053
ENSG00000092758	15189
ENSG00000092820	6986
ENSG00000092841	9720
ENSG00000092847	2802
ENSG00000092850	3102
ENSG00000092853	3142
ENSG00000092871	6668
ENSG00000092929	13184
ENSG00000092931	16425
ENSG00000092964	11695
ENSG00000092969	9695
ENSG00000092978	14405
ENSG00000093000	14748
ENSG00000093009	5933
ENSG00000093010	10125
ENSG00000093072	5715
ENSG00000093134	7485
ENSG00000093144	10437
ENSG00000093167	4155
ENSG00000093183	11867
ENSG00000093217	6256
ENSG00000094755	454
ENSG00000094796	10734
ENSG00000094804	14400
ENSG00000094880	2715
ENSG00000094914	16718
ENSG00000094916	6132
ENSG00000094963	3915
ENSG00000094975	11059
ENSG00000095002	4925
ENSG00000095015	4683
ENSG00000095059	6347
ENSG00000095066	6904
ENSG00000095110	10400
ENSG00000095139	6265
ENSG00000095203	17059
ENSG00000095209	911
ENSG00000095261	1863
ENSG00000095303	7120
ENSG00000095319	10478
ENSG00000095321	14163
ENSG00000095370	15210
ENSG00000095380	4769
ENSG00000095383	6122
ENSG00000095397	17390
ENSG00000095464	9426
ENSG00000095485	804
ENSG00000095539	4590
ENSG00000095564	9217
ENSG00000095574	11355
ENSG00000095585	13228
ENSG00000095587	9636
ENSG00000095596	10883
ENSG00000095627	4375
ENSG00000095637	9899
ENSG00000095713	4510
ENSG00000095739	15832
ENSG00000095752	16513
ENSG00000095777	9774
ENSG00000095787	16442
ENSG00000095794	6189
ENSG00000095906	17490
ENSG00000095917	13643
ENSG00000095932	10872
ENSG00000095951	13986
ENSG00000095970	14608
ENSG00000095981	11644
ENSG00000096006	9504
ENSG00000096060	11019
ENSG00000096063	7472
ENSG00000096070	2804
ENSG00000096080	5777
ENSG00000096088	3411
ENSG00000096092	9186
ENSG00000096093	10309
ENSG00000096264	10938
ENSG00000096384	15799
ENSG00000096395	9237
ENSG00000096401	13713
ENSG00000096433	8745
ENSG00000096654	16864
ENSG00000096696	10499
ENSG00000096717	3289
ENSG00000096746	1057
ENSG00000096872	14132
ENSG00000096968	6895
ENSG00000096996	12642
ENSG00000097007	10721
ENSG00000097021	4997
ENSG00000097033	9087
ENSG00000097046	17010
ENSG00000097096	14255
ENSG00000099139	17013
ENSG00000099194	1004
ENSG00000099203	3459
ENSG00000099204	3762
ENSG00000099219	16443
ENSG00000099246	13083
ENSG00000099250	15070
ENSG00000099256	6733
ENSG00000099260	16619
ENSG00000099282	12390
ENSG00000099284	14559
ENSG00000099308	12458
ENSG00000099330	9351
ENSG00000099331	10895
ENSG00000099337	272
ENSG00000099338	295
ENSG00000099341	322
ENSG00000099364	14535
ENSG00000099365	14399
ENSG00000099377	14457
ENSG00000099381	14814
ENSG00000099385	15758
ENSG00000099617	6826
ENSG00000099622	5895
ENSG00000099624	5474
ENSG00000099625	5264
ENSG00000099769	17487
ENSG00000099783	10773
ENSG00000099785	11974
ENSG00000099795	13995
ENSG00000099797	13461
ENSG00000099800	6249
ENSG00000099804	6814
ENSG00000099810	9517
ENSG00000099812	6627
ENSG00000099814	15493
ENSG00000099817	7434
ENSG00000099821	6539
ENSG00000099822	6606
ENSG00000099834	16638
ENSG00000099840	5377
ENSG00000099849	17320
ENSG00000099860	5063
ENSG00000099864	6785
ENSG00000099875	4659
ENSG00000099889	9998
ENSG00000099899	8538
ENSG00000099901	8388
ENSG00000099904	8749
ENSG00000099910	387
ENSG00000099917	648
ENSG00000099937	669
ENSG00000099940	718
ENSG00000099942	431
ENSG00000099949	382
ENSG00000099953	10940
ENSG00000099954	6909
ENSG00000099956	9700
ENSG00000099957	305
ENSG00000099958	9461
ENSG00000099968	8604
ENSG00000099974	6989
ENSG00000099977	7106
ENSG00000099985	1243
ENSG00000099991	5693
ENSG00000099992	982
ENSG00000099994	4416
ENSG00000099995	732
ENSG00000099998	3981
ENSG00000099999	501
ENSG00000100003	546
ENSG00000100012	354
ENSG00000100014	3206
ENSG00000100023	6056
ENSG00000100024	4902
ENSG00000100027	6482
ENSG00000100028	6635
ENSG00000100029	184
ENSG00000100030	5649
ENSG00000100031	7345
ENSG00000100034	5198
ENSG00000100036	226
ENSG00000100038	5716
ENSG00000100053	14198
ENSG00000100055	16538
ENSG00000100056	3040
ENSG00000100060	15514
ENSG00000100065	14940
ENSG00000100068	12814
ENSG00000100075	2881
ENSG00000100077	12494
ENSG00000100078	511
ENSG00000100079	14086
ENSG00000100083	12233
ENSG00000100084	4174
ENSG00000100092	12905
ENSG00000100095	14757
ENSG00000100097	12552
ENSG00000100099	13212
ENSG00000100100	1215
ENSG00000100101	11779
ENSG00000100104	13095
ENSG00000100105	1682
ENSG00000100106	11723
ENSG00000100109	12963
ENSG00000100116	9569
ENSG00000100121	8257
ENSG00000100122	15492
ENSG00000100124	8871
ENSG00000100129	7333
ENSG00000100138	3717
ENSG00000100139	6990
ENSG00000100142	6551
ENSG00000100146	6423
ENSG00000100147	2008
ENSG00000100150	2383
ENSG00000100151	4618
ENSG00000100154	2745
ENSG00000100156	4341
ENSG00000100162	1745
ENSG00000100167	1590
ENSG00000100170	2723
ENSG00000100191	3890
ENSG00000100196	2452
ENSG00000100197	1881
ENSG00000100201	2593
ENSG00000100206	2759
ENSG00000100207	3245
ENSG00000100209	5350
ENSG00000100211	3117
ENSG00000100216	3053
ENSG00000100218	14427
ENSG00000100219	5105
ENSG00000100220	7771
ENSG00000100221	2990
ENSG00000100225	11285
ENSG00000100226	2869
ENSG00000100227	2599
ENSG00000100228	14956
ENSG00000100234	12545
ENSG00000100241	15706
ENSG00000100242	2493
ENSG00000100243	5860
ENSG00000100246	2563
ENSG00000100249	6903
ENSG00000100263	6287
ENSG00000100266	10279
ENSG00000100271	11886
ENSG00000100276	7261
ENSG00000100280	7839
ENSG00000100281	3698
ENSG00000100284	3125
ENSG00000100285	6410
ENSG00000100288	16078
ENSG00000100290	11124
ENSG00000100292	2274
ENSG00000100294	11446
ENSG00000100296	6968
ENSG00000100297	2063
ENSG00000100298	4533
ENSG00000100299	16713
ENSG00000100300	11571
ENSG00000100302	965
ENSG00000100304	11193
ENSG00000100307	5505
ENSG00000100311	7865
ENSG00000100314	4748
ENSG00000100316	7808
ENSG00000100319	4177
ENSG00000100320	92
ENSG00000100321	7545
ENSG00000100324	6997
ENSG00000100325	4236
ENSG00000100330	229
ENSG00000100335	7053
ENSG00000100336	147
ENSG00000100341	14128
ENSG00000100342	161
ENSG00000100344	13574
ENSG00000100345	251
ENSG00000100346	7557
ENSG00000100347	13348
ENSG00000100348	597
ENSG00000100350	756
ENSG00000100351	11297
ENSG00000100353	871
ENSG00000100354	8067
ENSG00000100359	5233
ENSG00000100360	11701
ENSG00000100362	12671
ENSG00000100364	13961
ENSG00000100365	15395
ENSG00000100368	15652
ENSG00000100372	7942
ENSG00000100373	14612
ENSG00000100376	15127
ENSG00000100379	16002
ENSG00000100380	10312
ENSG00000100385	16393
ENSG00000100387	11908
ENSG00000100393	11428
ENSG00000100395	9841
ENSG00000100399	10169
ENSG00000100401	9013
ENSG00000100403	10421
ENSG00000100410	13829
ENSG00000100412	14941
ENSG00000100413	14810
ENSG00000100416	16835
ENSG00000100417	12984
ENSG00000100418	7985
